year,exporter,importer,product,value_kusd,quantity_tonnes
2007,Canada,757,250410,353.639,406.768
2007,Canada,Thailand,250410,13.097,10.0
2007,Canada,UAE,250410,4.848,3.473
2007,Canada,Tunisia,250410,6.975,6.0
2007,Canada,Turkey,250410,723.129,663.0
2007,Canada,807,250410,402.731,784.089
2007,Canada,826,250410,1011.687,1499.619
2007,Canada,USA,250410,13164.098,13422.815
2007,Sri Lanka,Argentina,250410,3.914,1.1
2007,Sri Lanka,Australia,250410,27.231,44.0
2007,Sri Lanka,Bangladesh,250410,7.286,20.0
2007,Sri Lanka,China,250410,62.24,60.0
2007,Sri Lanka,Germany,250410,114.35,98.83
2007,Sri Lanka,300,250410,3.756,10.0
2007,Sri Lanka,Japan,250410,749.501,1238.34
2007,Sri Lanka,422,250410,6.271,20.0
2007,Sri Lanka,462,250410,0.657,0.301
2007,Sri Lanka,Mexico,250410,9.898,2.855
2007,Sri Lanka,Pakistan,250410,526.002,1633.341
2007,Sri Lanka,699,250410,154.336,385.388
2007,Sri Lanka,Thailand,250410,30.659,80.0
2007,Sri Lanka,826,250410,461.663,270.989
2007,Sri Lanka,USA,250410,339.885,334.524
2007,China,Algeria,250410,0.004,0.01
2007,China,Argentina,250410,643.989,1223.3
2007,China,Australia,250410,302.471,614.948
2007,China,040,250410,4107.312,7788.91
2007,China,Bangladesh,250410,265.614,1423.579
2007,China,Belgium,250410,231.595,214.444
2007,China,070,250410,0.445,0.3
2007,China,Brazil,250410,229.21,347.049
2007,China,Bulgaria,250410,93.143,198.423
2007,China,104,250410,10.623,50.0
2007,China,Canada,250410,239.152,222.542
2007,China,Sri Lanka,250410,220.709,164.0
2007,China,Chile,250410,141.377,292.056
2007,China,Colombia,250410,48.931,123.916
2007,China,Costa Rica,250410,0.59,0.383
2007,China,Czech Republic,250410,946.146,2685.955
2007,China,Ecuador,250410,11.201,20.41
2007,China,231,250410,7.358,18.0
2007,China,251,250410,782.061,1379.758
2007,China,Germany,250410,12145.204,32361.493
2007,China,300,250410,167.851,739.4
2007,China,344,250410,17.605,70.584
2007,China,Indonesia,250410,614.295,2738.514
2007,China,Iran,250410,205.476,828.678
2007,China,Italy,250410,2440.479,5375.277
2007,China,Japan,250410,24105.24,36670.478
2007,China,Kazakhstan,250410,5.514,20.0
2007,China,South Korea,250410,11785.04,44970.486
2007,China,414,250410,22.252,38.183
2007,China,Kyrgyzstan,250410,4.61,112.979
2007,China,422,250410,3.95,3.983
2007,China,Malaysia,250410,151.32,466.647
2007,China,Mexico,250410,454.629,1307.28
2007,China,490,250410,2829.808,8078.745
2007,China,Mongolia,250410,5.73,79.842
2007,China,Morocco,250410,3.936,7.257
2007,China,Netherlands,250410,4117.065,18847.859
2007,China,Nigeria,250410,48.109,48.556
2007,China,Pakistan,250410,656.81,3075.22
2007,China,Philippines,250410,14.316,61.889
2007,China,Poland,250410,1864.636,3768.831
2007,China,Romania,250410,104.442,172.154
2007,China,Russia,250410,4472.231,11633.629
2007,China,Saudi Arabia,250410,21.77,108.0
2007,China,688,250410,56.421,86.0
2007,China,699,250410,4469.926,11080.164
2007,China,702,250410,234.073,1605.376
2007,China,703,250410,447.992,1010.466
2007,China,Vietnam,250410,125.332,160.779
2007,China,South Africa,250410,281.308,639.116
2007,China,716,250410,4.695,46.343
2007,China,Spain,250410,1239.537,2697.855
2007,China,Sweden,250410,45.43,18.0
2007,China,757,250410,193.144,217.5
2007,China,760,250410,16.815,123.0
2007,China,Thailand,250410,127.744,352.836
2007,China,UAE,250410,441.087,1194.634
2007,China,Tunisia,250410,4.815,1.85
2007,China,Turkey,250410,3696.434,8558.597
2007,China,Ukraine,250410,621.614,1047.357
2007,China,807,250410,523.503,900.14
2007,China,Egypt,250410,10.386,216.898
2007,China,826,250410,1924.035,3923.666
2007,China,834,250410,12.213,33.342
2007,China,USA,250410,11051.791,24725.218
2007,China,Uruguay,250410,0.479,0.5
2007,China,Uzbekistan,250410,117.984,500.0
2007,China,Venezuela,250410,68.992,185.864
2007,China,887,250410,4.479,16.348
2007,China,894,250410,31.123,15.981
2007,Colombia,Costa Rica,250410,4.093,1.005
2007,Colombia,Peru,250410,1.545,0.5
2007,Colombia,Venezuela,250410,3.802,5.417
2007,Croatia,070,250410,1.593,0.1
2007,Czech Republic,Argentina,250410,0.482,0.04
2007,Czech Republic,040,250410,1.111,35.8
2007,Czech Republic,Brazil,250410,0.326,0.01
2007,Czech Republic,China,250410,15.964,1.431
2007,Czech Republic,Finland,250410,3.695,0.102
2007,Czech Republic,251,250410,2.868,1.202
2007,Czech Republic,Germany,250410,1206.507,1800.437
2007,Czech Republic,300,250410,12.516,11.0
2007,Czech Republic,Hungary,250410,23.643,33.404
2007,Czech Republic,Italy,250410,241.081,421.344
2007,Czech Republic,440,250410,0.048,0.001
2007,Czech Republic,Poland,250410,134.49,178.278
2007,Czech Republic,Romania,250410,2.562,2.404
2007,Czech Republic,688,250410,18.603,17.738
2007,Czech Republic,703,250410,186.784,112.719
2007,Czech Republic,705,250410,8.953,2.7
2007,Czech Republic,South Africa,250410,3.12,4.05
2007,Czech Republic,Sweden,250410,45.454,22.948
2007,Czech Republic,826,250410,41.223,16.34
2007,Denmark,Brazil,250410,1.495,0.005
2007,Denmark,China,250410,0.579,0.05
2007,Denmark,Germany,250410,19.058,8.304
2007,Denmark,699,250410,1.622,1.386
2007,Denmark,Sweden,250410,0.016,0.001
2007,233,Germany,250410,0.005,0.0
2007,Finland,233,250410,0.245,0.275
2007,Finland,Russia,250410,3.898,0.5
2007,Finland,Ukraine,250410,16.076,4.0
2007,Finland,USA,250410,0.272,0.002
2007,251,Algeria,250410,3.346,2.0
2007,251,Australia,250410,51.332,4.0
2007,251,040,250410,0.003,0.004
2007,251,Belgium,250410,5.82,2.56
2007,251,120,250410,0.728,0.4
2007,251,Canada,250410,0.039,1.0
2007,251,China,250410,44.7,5.841
2007,251,175,250410,1.727,0.273
2007,251,258,250410,0.057,0.003
2007,251,Germany,250410,87.0,141.5
2007,251,372,250410,3.974,1.0
2007,251,Italy,250410,0.619,0.214
2007,251,Malaysia,250410,42.112,13.932
2007,251,480,250410,0.159,0.01
2007,251,490,250410,1.675,5.0
2007,251,Morocco,250410,6.861,5.0
2007,251,540,250410,13.802,18.0
2007,251,Poland,250410,4.05,2.003
2007,251,South Africa,250410,25.277,6.419
2007,251,Spain,250410,91.853,81.439
2007,251,Sweden,250410,5.491,2.016
2007,251,757,250410,0.065,0.055
2007,251,UAE,250410,0.276,0.131
2007,251,Tunisia,250410,2.591,1.215
2007,251,826,250410,50.249,59.628
2007,251,USA,250410,17.408,0.37
2007,Germany,Algeria,250410,25.565,19.96
2007,Germany,Argentina,250410,34.556,10.401
2007,Germany,Australia,250410,282.654,101.79
2007,Germany,040,250410,8504.785,6824.76
2007,Germany,Belgium,250410,516.779,188.332
2007,Germany,068,250410,3.056,0.0
2007,Germany,070,250410,0.066,0.1
2007,Germany,Brazil,250410,72.0,70.852
2007,Germany,Bulgaria,250410,1.06,3.037
2007,Germany,112,250410,0.2,0.05
2007,Germany,Canada,250410,84.8,19.0
2007,Germany,Chile,250410,27.857,13.488
2007,Germany,China,250410,247.0,156.867
2007,Germany,Colombia,250410,4.69,3.12
2007,Germany,Costa Rica,250410,6.557,0.764
2007,Germany,Croatia,250410,43.542,20.1
2007,Germany,Czech Republic,250410,2536.871,2346.925
2007,Germany,Denmark,250410,111.841,99.661
2007,Germany,Ecuador,250410,3.0,0.8
2007,Germany,222,250410,0.794,0.639
2007,Germany,233,250410,1.16,0.363
2007,Germany,Finland,250410,193.573,49.686
2007,Germany,251,250410,1189.775,1554.638
2007,Germany,300,250410,1.153,0.685
2007,Germany,Guatemala,250410,0.845,0.078
2007,Germany,340,250410,0.863,0.002
2007,Germany,344,250410,10.573,2.7
2007,Germany,Hungary,250410,60.597,61.698
2007,Germany,352,250410,0.196,0.003
2007,Germany,Iran,250410,14.0,3.5
2007,Germany,Israel,250410,8.917,9.084
2007,Germany,Italy,250410,1955.838,4752.919
2007,Germany,Japan,250410,854.137,177.278
2007,Germany,South Korea,250410,350.868,112.147
2007,Germany,414,250410,2.0,0.3
2007,Germany,422,250410,0.027,0.001
2007,Germany,440,250410,2.179,0.135
2007,Germany,442,250410,0.099,0.163
2007,Germany,Malaysia,250410,22.92,14.729
2007,Germany,470,250410,0.051,0.006
2007,Germany,Mexico,250410,84.251,28.888
2007,Germany,490,250410,11.997,5.124
2007,Germany,512,250410,9.565,1.833
2007,Germany,Netherlands,250410,560.819,757.443
2007,Germany,554,250410,3.583,1.193
2007,Germany,558,250410,0.416,0.179
2007,Germany,579,250410,2.0,0.7
2007,Germany,Peru,250410,12.369,4.595
2007,Germany,Philippines,250410,2.26,0.879
2007,Germany,Poland,250410,852.042,1362.806
2007,Germany,Portugal,250410,133.489,111.492
2007,Germany,Romania,250410,198.197,185.619
2007,Germany,Russia,250410,104.672,82.593
2007,Germany,Saudi Arabia,250410,6.0,0.6
2007,Germany,688,250410,38.523,31.693
2007,Germany,699,250410,194.967,69.993
2007,Germany,702,250410,4.188,4.81
2007,Germany,703,250410,570.271,1300.587
2007,Germany,Vietnam,250410,24.617,24.846
2007,Germany,705,250410,40.001,12.554
2007,Germany,South Africa,250410,58.258,16.552
2007,Germany,Spain,250410,1182.812,1006.531
2007,Germany,Sweden,250410,3710.978,1187.914
2007,Germany,757,250410,274.955,108.948
2007,Germany,Thailand,250410,130.567,35.905
2007,Germany,Tunisia,250410,5.0,1.3
2007,Germany,Turkey,250410,208.168,168.869
2007,Germany,Ukraine,250410,52.042,46.324
2007,Germany,807,250410,83.735,126.433
2007,Germany,Egypt,250410,4.0,2.0
2007,Germany,826,250410,968.341,1099.004
2007,Germany,USA,250410,563.186,133.144
2007,Germany,Venezuela,250410,22.598,21.828
2007,300,008,250410,1.765,1.09
2007,300,826,250410,12.264,4.79
2007,Guatemala,340,250410,2.465,5.0
2007,328,780,250410,0.187,0.004
2007,344,China,250410,505.434,134.394
2007,344,Germany,250410,5.0,20.5
2007,344,Indonesia,250410,6.305,4.019
2007,344,South Korea,250410,5.5,20.0
2007,344,Philippines,250410,198.625,1327.42
2007,344,699,250410,0.208,0.08
2007,344,Thailand,250410,20.42,15.387
2007,344,USA,250410,9.596,0.052
2007,Hungary,040,250410,8.812,10.0
2007,Hungary,Russia,250410,0.027,0.002
2007,Hungary,688,250410,1.268,0.974
2007,352,Canada,250410,0.195,0.247
2007,352,579,250410,8.775,0.54
2007,372,Brazil,250410,1.308,0.1
2007,372,China,250410,0.446,0.05
2007,372,826,250410,7.582,1.0
2007,Israel,196,250410,1.583,0.25
2007,Israel,Turkey,250410,0.604,0.047
2007,Italy,008,250410,0.004,0.017
2007,Italy,Algeria,250410,0.654,0.712
2007,Italy,040,250410,12.911,5.712
2007,Italy,068,250410,7.634,0.187
2007,Italy,Brazil,250410,14.323,2.35
2007,Italy,Bulgaria,250410,15.483,12.382
2007,Italy,Canada,250410,0.049,1.0
2007,Italy,Sri Lanka,250410,0.13,0.005
2007,Italy,China,250410,0.4,0.001
2007,Italy,Colombia,250410,1.926,1.0
2007,Italy,Croatia,250410,0.764,0.002
2007,Italy,Czech Republic,250410,0.809,1.1
2007,Italy,Denmark,250410,4.266,1.155
2007,Italy,231,250410,0.015,0.001
2007,Italy,233,250410,14.821,45.53
2007,Italy,251,250410,9.591,16.933
2007,Italy,Germany,250410,0.09,0.112
2007,Italy,300,250410,1.487,0.021
2007,Italy,344,250410,32.424,0.736
2007,Italy,Hungary,250410,4.55,7.27
2007,Italy,Iran,250410,2.59,0.4
2007,Italy,372,250410,0.115,0.139
2007,Italy,Israel,250410,6.856,7.065
2007,Italy,Kazakhstan,250410,0.959,0.02
2007,Italy,414,250410,1.17,10.884
2007,Italy,422,250410,3.384,4.0
2007,Italy,Malaysia,250410,6.681,8.0
2007,Italy,470,250410,3.051,0.177
2007,Italy,Mexico,250410,13.524,3.383
2007,Italy,Morocco,250410,2.294,2.109
2007,Italy,579,250410,3.307,0.029
2007,Italy,Poland,250410,7.265,9.496
2007,Italy,Portugal,250410,4.374,4.879
2007,Italy,Romania,250410,25.725,28.477
2007,Italy,688,250410,1.056,1.14
2007,Italy,699,250410,38.101,31.985
2007,Italy,705,250410,1.544,1.035
2007,Italy,Spain,250410,99.044,52.204
2007,Italy,Sweden,250410,0.594,0.218
2007,Italy,757,250410,14.498,11.813
2007,Italy,Thailand,250410,0.055,0.05
2007,Italy,Tunisia,250410,3.462,2.488
2007,Italy,Turkey,250410,11.642,2.009
2007,Italy,Ukraine,250410,0.212,0.005
2007,Italy,807,250410,1.006,0.9
2007,Italy,Egypt,250410,9.414,0.367
2007,Italy,826,250410,5.776,2.152
2007,Italy,Venezuela,250410,4.674,0.553
2007,Japan,040,250410,327.997,15.2
2007,Japan,Belgium,250410,0.169,0.103
2007,Japan,Brazil,250410,161.111,96.128
2007,Japan,Canada,250410,60.71,19.994
2007,Japan,China,250410,5478.38,358.767
2007,Japan,Czech Republic,250410,235.093,14.596
2007,Japan,Denmark,250410,1.371,0.108
2007,Japan,251,250410,129.586,52.052
2007,Japan,Germany,250410,44.696,8.545
2007,Japan,344,250410,69.772,45.731
2007,Japan,Indonesia,250410,86.666,56.213
2007,Japan,South Korea,250410,1444.032,267.065
2007,Japan,Malaysia,250410,405.403,385.715
2007,Japan,490,250410,990.093,196.422
2007,Japan,Netherlands,250410,45.293,5.436
2007,Japan,Peru,250410,3.961,0.395
2007,Japan,Philippines,250410,55.454,56.343
2007,Japan,Russia,250410,2.0,0.05
2007,Japan,699,250410,33.408,9.948
2007,Japan,702,250410,193.689,61.359
2007,Japan,Vietnam,250410,209.308,132.478
2007,Japan,South Africa,250410,0.011,0.009
2007,Japan,Sweden,250410,1.781,0.654
2007,Japan,Thailand,250410,540.08,86.787
2007,Japan,834,250410,4.045,19.073
2007,Japan,USA,250410,1307.006,146.898
2007,400,887,250410,0.05,0.011
2007,Kenya,Uganda,250410,1.482,3.0
2007,Kenya,834,250410,0.651,6.0
2007,North Korea,China,250410,3072.127,65800.616
2007,South Korea,Brazil,250410,11.932,0.14
2007,South Korea,China,250410,182.897,73.558
2007,South Korea,Germany,250410,117.319,366.179
2007,South Korea,344,250410,3.279,4.2
2007,South Korea,Japan,250410,0.064,0.038
2007,South Korea,Malaysia,250410,0.19,0.5
2007,South Korea,Mexico,250410,12.802,20.0
2007,South Korea,Philippines,250410,196.963,1003.0
2007,South Korea,Vietnam,250410,2.406,2.9
2007,South Korea,Thailand,250410,6.279,4.0
2007,440,Kazakhstan,250410,0.082,0.004
2007,440,Russia,250410,4.176,0.05
2007,440,Ukraine,250410,1.424,0.015
2007,442,Belgium,250410,1.058,0.392
2007,442,251,250410,0.011,0.003
2007,450,Germany,250410,690.986,1808.765
2007,450,Italy,250410,69.618,80.0
2007,450,Mexico,250410,104.469,166.419
2007,450,699,250410,120.883,251.342
2007,450,826,250410,1511.476,2200.015
2007,450,USA,250410,439.273,479.768
2007,Malaysia,China,250410,141.835,91.1
2007,Malaysia,251,250410,14.265,16.5
2007,Malaysia,Indonesia,250410,1.293,3.143
2007,Malaysia,Japan,250410,5.902,4.02
2007,Malaysia,Russia,250410,11.111,30.03
2007,Malaysia,702,250410,5.728,50.573
2007,470,Italy,250410,1.74,0.037
2007,Mexico,Brazil,250410,1.525,1.723
2007,Mexico,Canada,250410,15.01,27.002
2007,Mexico,Colombia,250410,0.123,0.002
2007,Mexico,222,250410,0.545,0.001
2007,Mexico,Guatemala,250410,24.416,401.682
2007,Mexico,558,250410,2.928,0.564
2007,Mexico,826,250410,32.958,22.6
2007,Mexico,USA,250410,1522.234,10517.876
2007,Mexico,Venezuela,250410,13.689,22.913
2007,490,Canada,250410,2.862,1.0
2007,490,China,250410,71.271,9.361
2007,490,251,250410,4.118,1.0
2007,490,344,250410,3.452,3.514
2007,490,Indonesia,250410,24.283,5.084
2007,490,Japan,250410,21.636,80.484
2007,490,446,250410,0.304,0.4
2007,490,Malaysia,250410,18.352,16.24
2007,490,554,250410,21.34,2.095
2007,490,Philippines,250410,20.133,135.36
2007,490,Russia,250410,3.404,9.2
2007,490,Vietnam,250410,2.831,2.035
2007,490,South Africa,250410,0.001,0.025
2007,490,Sweden,250410,4.452,1.635
2007,490,Thailand,250410,12.318,7.998
2007,Morocco,490,250410,9.226,1.0
2007,Netherlands,Algeria,250410,85.819,56.211
2007,Netherlands,Belgium,250410,3.349,1.232
2007,Netherlands,Bulgaria,250410,7.914,22.0
2007,Netherlands,China,250410,13.91,5.495
2007,Netherlands,Czech Republic,250410,0.645,0.5
2007,Netherlands,Ecuador,250410,1.373,0.094
2007,Netherlands,251,250410,9.751,15.576
2007,Netherlands,Germany,250410,81.107,258.97
2007,Netherlands,Israel,250410,4.0,4.037
2007,Netherlands,Italy,250410,84.865,168.578
2007,Netherlands,400,250410,56.286,18.024
2007,Netherlands,414,250410,1.373,0.016
2007,Netherlands,530,250410,1.717,0.005
2007,Netherlands,Poland,250410,67.243,240.246
2007,Netherlands,Romania,250410,15.326,10.0
2007,Netherlands,Russia,250410,59.031,61.5
2007,Netherlands,716,250410,37.066,16.463
2007,Netherlands,Spain,250410,738.192,1680.374
2007,Netherlands,Sweden,250410,303.314,190.0
2007,Netherlands,Turkey,250410,100.554,156.433
2007,Netherlands,826,250410,64.172,50.164
2007,Netherlands,USA,250410,16.153,6.335
2007,Netherlands,Venezuela,250410,8.237,20.0
2007,554,Australia,250410,102.391,19.258
2007,Nigeria,562,250410,0.049,0.035
2007,579,040,250410,72.118,120.4
2007,579,Bangladesh,250410,7.628,20.0
2007,579,251,250410,2.745,4.0
2007,579,Netherlands,250410,859.199,1970.6
2007,579,Russia,250410,119.436,110.0
2007,579,South Africa,250410,8.149,11.629
2007,579,Turkey,250410,27.749,53.0
2007,579,826,250410,413.128,815.0
2007,Pakistan,231,250410,4.113,2.0
2007,Pakistan,UAE,250410,0.502,4.0
2007,Pakistan,834,250410,16.337,25.2
2007,Peru,068,250410,0.56,1.05
2007,Philippines,585,250410,0.037,0.037
2007,Poland,Australia,250410,47.107,2.192
2007,Poland,112,250410,1.744,5.3
2007,Poland,Czech Republic,250410,12.048,42.654
2007,Poland,251,250410,3.541,0.021
2007,Poland,Germany,250410,0.01,0.039
2007,Poland,300,250410,1.981,5.0
2007,Poland,428,250410,0.033,0.003
2007,Poland,Ukraine,250410,0.04,0.003
2007,Portugal,Spain,250410,223.807,625.0
2007,Romania,Bulgaria,250410,1.678,4.0
2007,Romania,Croatia,250410,1.828,2.0
2007,Romania,Poland,250410,39.604,62.935
2007,Romania,Turkey,250410,648.726,1388.75
2007,Russia,112,250410,69.7,97.361
2007,Russia,China,250410,0.491,0.045
2007,Russia,233,250410,1.744,1.0
2007,Russia,268,250410,0.478,0.206
2007,Russia,Kazakhstan,250410,115.583,148.072
2007,Russia,Turkey,250410,4.134,5.0
2007,Russia,795,250410,14.607,40.02
2007,Russia,Ukraine,250410,508.369,1166.016
2007,Russia,Uzbekistan,250410,3.452,2.02
2007,Saudi Arabia,Egypt,250410,53.896,22.0
2007,688,070,250410,0.55,0.051
2007,688,Bulgaria,250410,2.901,0.6
2007,688,499,250410,0.666,0.4
2007,688,807,250410,6.697,10.0
2007,699,064,250410,1.211,0.561
2007,699,Sri Lanka,250410,4.75,4.683
2007,699,China,250410,75.942,36.15
2007,699,178,250410,2.755,5.0
2007,699,231,250410,0.684,0.978
2007,699,251,250410,621.754,166.7
2007,699,262,250410,1.058,1.5
2007,699,Germany,250410,293.0,126.9
2007,699,Ghana,250410,4.381,4.39
2007,699,Indonesia,250410,0.457,0.342
2007,699,Japan,250410,8.797,18.0
2007,699,Kenya,250410,3.432,5.435
2007,699,Malaysia,250410,1.395,1.0
2007,699,480,250410,3.533,5.165
2007,699,Morocco,250410,7.463,14.25
2007,699,524,250410,19.59,190.842
2007,699,Netherlands,250410,5.49,0.239
2007,699,Nigeria,250410,1.59,1.605
2007,699,Pakistan,250410,3.994,2.0
2007,699,Peru,250410,0.018,0.005
2007,699,Philippines,250410,2.308,1.009
2007,699,Saudi Arabia,250410,0.433,10.0
2007,699,Spain,250410,2.567,10.0
2007,699,760,250410,4.545,7.0
2007,699,UAE,250410,63.396,80.772
2007,699,Uganda,250410,17.524,13.954
2007,699,826,250410,869.006,342.927
2007,699,834,250410,7.297,22.677
2007,699,USA,250410,4.12,0.007
2007,702,Australia,250410,16.211,16.5
2007,702,Sri Lanka,250410,0.14,0.05
2007,702,China,250410,0.809,1.0
2007,702,Indonesia,250410,7.878,6.388
2007,702,Malaysia,250410,180.54,55.46
2007,702,598,250410,498.407,88.45
2007,702,Philippines,250410,0.432,0.17
2007,703,Czech Republic,250410,0.026,2.484
2007,703,Poland,250410,2.782,0.4
2007,Vietnam,Japan,250410,19.84,57.398
2007,705,070,250410,3.196,2.782
2007,705,Croatia,250410,2.471,1.534
2007,705,688,250410,1.861,1.067
2007,South Africa,024,250410,0.056,0.022
2007,South Africa,040,250410,7.533,0.019
2007,South Africa,072,250410,2.491,1.097
2007,South Africa,Brazil,250410,18.163,10.765
2007,South Africa,China,250410,0.133,0.015
2007,South Africa,180,250410,11.428,12.0
2007,South Africa,Indonesia,250410,37.2,40.0
2007,South Africa,426,250410,6.823,5.367
2007,South Africa,454,250410,1.202,0.296
2007,South Africa,Mozambique,250410,0.018,0.03
2007,South Africa,516,250410,195.537,879.231
2007,South Africa,699,250410,21.215,72.0
2007,South Africa,716,250410,0.199,0.055
2007,South Africa,748,250410,20.103,36.468
2007,South Africa,Thailand,250410,82.213,22.0
2007,South Africa,826,250410,0.534,0.211
2007,South Africa,894,250410,13.98,12.731
2007,716,072,250410,3.608,30.0
2007,716,Germany,250410,1505.299,5320.0
2007,Spain,Belgium,250410,3.072,2.056
2007,Spain,Canada,250410,0.958,0.865
2007,Spain,Costa Rica,250410,3.183,0.379
2007,Spain,251,250410,0.037,0.1
2007,Spain,Germany,250410,1.981,1.94
2007,Spain,Hungary,250410,2.0,1.9
2007,Spain,Italy,250410,713.136,588.582
2007,Spain,Mexico,250410,0.02,0.04
2007,Spain,Morocco,250410,22.26,23.18
2007,Spain,Portugal,250410,4.312,4.814
2007,Spain,688,250410,5.525,4.5
2007,Spain,Turkey,250410,6.582,4.0
2007,Sweden,Algeria,250410,265.75,177.462
2007,Sweden,031,250410,29.909,17.0
2007,Sweden,Australia,250410,31.093,38.3
2007,Sweden,Belgium,250410,0.613,0.227
2007,Sweden,Brazil,250410,71.639,25.0
2007,Sweden,Bulgaria,250410,1.495,0.342
2007,Sweden,China,250410,63.742,27.39
2007,Sweden,Denmark,250410,7.153,0.852
2007,Sweden,Finland,250410,0.055,0.001
2007,Sweden,251,250410,12.353,7.5
2007,Sweden,Germany,250410,2.731,1.641
2007,Sweden,Japan,250410,569.406,168.0
2007,Sweden,Kenya,250410,0.139,0.001
2007,Sweden,South Korea,250410,14.387,3.0
2007,Sweden,434,250410,30.422,51.064
2007,Sweden,Malaysia,250410,2.727,0.5
2007,Sweden,490,250410,12.875,14.115
2007,Sweden,512,250410,98.325,59.72
2007,Sweden,Netherlands,250410,9.608,10.0
2007,Sweden,579,250410,474.333,253.589
2007,Sweden,Portugal,250410,4.46,1.889
2007,Sweden,634,250410,29.784,17.9
2007,Sweden,Romania,250410,0.022,0.019
2007,Sweden,Russia,250410,19.719,9.268
2007,Sweden,699,250410,5.481,2.389
2007,Sweden,705,250410,0.297,0.088
2007,Sweden,Spain,250410,47.274,48.961
2007,Sweden,757,250410,30.276,4.921
2007,Sweden,Thailand,250410,51.393,12.949
2007,Sweden,Turkey,250410,3.734,0.684
2007,Sweden,826,250410,93.958,95.5
2007,Sweden,USA,250410,4.45,3.0
2007,757,Algeria,250410,29.943,39.0
2007,757,Argentina,250410,0.043,0.053
2007,757,Australia,250410,0.062,0.022
2007,757,040,250410,108.145,44.996
2007,757,Belgium,250410,61.66,8.918
2007,757,Brazil,250410,30.565,2.855
2007,757,Canada,250410,6.718,3.0
2007,757,China,250410,133.056,43.26
2007,757,Czech Republic,250410,0.458,0.101
2007,757,Denmark,250410,0.314,0.054
2007,757,233,250410,0.028,0.0
2007,757,251,250410,110.798,51.172
2007,757,Germany,250410,44.171,20.159
2007,757,344,250410,64.118,14.861
2007,757,Indonesia,250410,26.071,2.688
2007,757,372,250410,0.172,0.061
2007,757,Israel,250410,0.102,0.036
2007,757,Italy,250410,66.486,32.798
2007,757,Japan,250410,21.635,6.18
2007,757,South Korea,250410,269.017,107.6
2007,757,Mexico,250410,104.279,35.645
2007,757,490,250410,0.938,0.902
2007,757,Netherlands,250410,18.428,5.849
2007,757,554,250410,2.06,0.88
2007,757,Poland,250410,0.059,0.003
2007,757,Romania,250410,1.413,0.339
2007,757,688,250410,2.259,0.9
2007,757,699,250410,7.336,2.128
2007,757,702,250410,981.829,194.023
2007,757,703,250410,0.446,0.101
2007,757,705,250410,0.436,0.02
2007,757,South Africa,250410,5.325,0.79
2007,757,Spain,250410,1020.811,126.203
2007,757,Sweden,250410,2.623,1.174
2007,757,UAE,250410,4.676,1.75
2007,757,Turkey,250410,1.607,0.305
2007,757,826,250410,1.84,0.907
2007,757,USA,250410,323.137,62.512
2007,757,Venezuela,250410,6.197,4.79
2007,Thailand,251,250410,0.011,0.124
2007,Thailand,Indonesia,250410,44.279,7.151
2007,Thailand,480,250410,0.012,0.025
2007,Thailand,702,250410,9.077,6.2
2007,Thailand,826,250410,0.005,0.001
2007,Thailand,USA,250410,3.928,0.732
2007,UAE,Iran,250410,133.657,337.33
2007,UAE,512,250410,18.419,9.714
2007,UAE,Pakistan,250410,11.576,25.551
2007,UAE,795,250410,20.5,20.052
2007,Turkey,004,250410,0.211,0.275
2007,Turkey,Algeria,250410,0.095,0.05
2007,Turkey,040,250410,7.284,44.0
2007,Turkey,Bulgaria,250410,0.695,3.626
2007,Turkey,231,250410,1.826,0.9
2007,Turkey,251,250410,16.006,75.522
2007,Turkey,Iraq,250410,1.483,1.0
2007,Turkey,400,250410,5.5,5.0
2007,Turkey,Morocco,250410,8.738,27.0
2007,Turkey,Pakistan,250410,3.261,13.0
2007,Turkey,Saudi Arabia,250410,4.96,5.0
2007,Turkey,699,250410,5.395,27.0
2007,Turkey,UAE,250410,6.708,50.0
2007,Turkey,807,250410,74.906,150.131
2007,Uganda,646,250410,0.099,0.35
2007,Ukraine,Bulgaria,250410,4.119,8.174
2007,Ukraine,112,250410,32.353,61.15
2007,Ukraine,Germany,250410,51.191,68.286
2007,Ukraine,Kazakhstan,250410,0.865,0.14
2007,Ukraine,428,250410,10.763,20.0
2007,Ukraine,440,250410,8.092,18.0
2007,Ukraine,498,250410,4.069,6.25
2007,Ukraine,Panama,250410,0.005,0.001
2007,Ukraine,Russia,250410,2361.284,6048.803
2007,Ukraine,703,250410,16.01,104.956
2007,Ukraine,Spain,250410,0.099,0.003
2007,Ukraine,795,250410,83.12,227.0
2007,807,688,250410,16.64,20.0
2007,Egypt,196,250410,9.548,100.0
2007,Egypt,Germany,250410,0.405,0.312
2007,Egypt,414,250410,0.508,2.0
2007,826,Algeria,250410,2.719,2.275
2007,826,Argentina,250410,11.359,2.484
2007,826,040,250410,175.441,49.896
2007,826,Belgium,250410,4.328,3.322
2007,826,Brazil,250410,4.776,4.772
2007,826,China,250410,125.964,34.314
2007,826,Colombia,250410,30.17,21.0
2007,826,Czech Republic,250410,67.93,82.996
2007,826,Denmark,250410,8.898,0.738
2007,826,Finland,250410,16.014,12.243
2007,826,251,250410,129.323,94.526
2007,826,Germany,250410,665.998,198.513
2007,826,300,250410,25.113,53.519
2007,826,344,250410,44.855,8.584
2007,826,Indonesia,250410,99.5,8.0
2007,826,372,250410,10.144,2.612
