typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20090101","2009","52","2009","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11993377020",,"11993377020","0","true","false",
"C","A","20090101","2009","52","2009","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8383999812","8383999812","0","true","false",
"C","A","20090101","2009","52","2009","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","23245039195",,"23245039195","0","true","false",
"C","A","20090101","2009","52","2009","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"15558633995","15558633995","0","true","false",
"C","A","20090101","2009","52","2009","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3174631229",,"3174631229","0","true","false",
"C","A","20090101","2009","52","2009","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"683989374","683989374","0","true","false",
"C","A","20090101","2009","52","2009","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1340712876",,"1340712876","0","true","false",
"C","A","20090101","2009","52","2009","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"322725399","322725399","0","true","false",
"C","A","20090101","2009","52","2009","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","354586368473",,"354586368473","0","true","false",
"C","A","20090101","2009","52","2009","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"370879193628","370879193628","0","true","false",
"C","A","20090101","2009","52","2009","60","BMU","Bermuda","M","Import","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1028090585",,"1028090585","0","true","false",
"C","A","20090101","2009","52","2009","64","BTN","Bhutan","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","529407504",,"529407504","0","true","false",
"C","A","20090101","2009","52","2009","64","BTN","Bhutan","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"495846190","495846190","0","true","false",
"C","A","20090101","2009","52","2009","68","BOL","Bolivia (Plurinational State of)","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4568531914","4272437556","4568531914","0","false","true",
"C","A","20090101","2009","52","2009","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","0","5483902779.1","5483902779.1","4","false","true",
"C","A","20090101","2009","52","2009","70","BIH","Bosnia Herzegovina","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8363714090",,"8363714090","0","true","false",
"C","A","20090101","2009","52","2009","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3953920135","3953920135","0","true","false",
"C","A","20090101","2009","52","2009","72","BWA","Botswana","M","Import","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4728028513",,"4728028513","0","true","false",
"C","A","20090101","2009","52","2009","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3455712288","3455712288","0","true","false",
"C","A","20090101","2009","52","2009","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","135377600478","129397608946","135377600478","0","false","true",
"C","A","20090101","2009","52","2009","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"151791674186","151791674186","0","false","true",
"C","A","20090101","2009","52","2009","84","BLZ","Belize","M","Import","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","650305024.005",,"650305024.005","0","false","true",
"C","A","20090101","2009","52","2009","84","BLZ","Belize","X","Export","0","W00","World","0","W00","World","H2","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"261595685.36","261595685.36","4","false","true",
